Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
R M A Architects;EH10 5DD;71111;71111;www.rmaarchitectsedinburgh.co.uk
John C Hope Architects;EH4 1NR;71111;71111;
Giorgio Architect;EH6 4LE;71111;71111;
Jim Miller Architectural Technician;EH48 4DP;71111;71111;
David Paton Building Consultancy;EH20 9RH;71111;71111;www.davidpatonbc.co.uk
Johnston Group;EH48 4QN;71111;71111;
H L P Architects;EH15 2HB;71111;71111;www.hlparchitects.co.uk
Andrew Stoane Architects;EH5 3BP;71111;71111;www.andrewstoanearchitect.co.uk
Robin Sutherland Architecture;EH39 4RB;71111;71111;www.robinsutherland.co.uk
John Tod Associates;EH21 6EE;71111;71111;
Anderson Bayne Architects;EH54 7BN;71111;71111;www.andersonbayne.com
Robertson Architecture & Design;EH53 0HJ;71111;"71111
71121";www.robertson-architecture.com
Chris Rhodes Architect;EH40 3DJ;71111;71111;
S H S Burridge Architects;EH11 1RE;71111;71111;
M D A Studio;EH13 0JX;71111;71111;www.mda-studio.co.uk
John Lancaster Architect;EH41 3EZ;71111;71111;www.johnlancasterarchitect.co.uk
3d Drawing Office;EH6 6HH;71111;71111;www.3ddrawingoffice.com
C B 3 Design Architects;EH45 8SW;71111;71111;www.cb3design.co.uk
K S Architectural Services;EH54 5DT;71111;71111;www.ksarchitectural.co.uk
E M - A T;EH48 2BD;71111;71111;
R E M Associates;EH2 4HU;71111;71111;www.rem-associates.co.uk
Architects Office;EH32 0PG;71111;71111;www.architectsoffice.co.uk
King Architects;EH32 0LJ;71111;71111;www.kingarchitects.co.uk
Gray Marshall & Associates;EH12 6EQ;71111;71111;www.gray-marshall.co.uk
Colin Watson Consultancy;EH30 9HX;71111;71111;www.reportech.co.uk
Forth Architecture;EH51 9RT;71111;71111;www.fortharchitecture.co.uk
Lothian Built Environment Services;EH19 3NP;74909;"71111
74909";www.lothianbuiltenvironmentservices.com
East Lothian Council - Planning & Building Standards;EH41 3HA;71112;71112;www.eastlothian.gov.uk
John Thompson & Partners;EH8 8DL;71111;71111;www.jtp.co.uk
Architects Designworks;EH9 1RP;71111;71111;www.architectsdesignworks.com
Wood Associates;EH10 5NH;71111;71111;
Karen Mill Architect;EH10 6AD;71111;71111;
Tom Wallace - Building Technology;EH29 9AY;71111;71111;www.tomwallace.biz
Capital a Architecture;EH3 6QQ;71111;71111;www.capitala.co.uk
H T A Design;EH7 4NS;71111;71111;www.hta.co.uk
Lichfields;EH2 3ES;71112;71112;www.lichfields.uk
K B A D;EH10 7DU;71111;"43999
71111";www.kbad.co.uk
Iain Gaul Architects;EH12 6AH;71111;71111;www.igarchitects.co.uk
Richard Atkins Chartered Architect;EH33 2NF;71111;71111;www.atkins-architecture.co.uk
E M A Architecture & Design;EH2 4HQ;71111;71111;
D D S Architecture;EH6 6LU;71111;71111;www.ddsarchitecture.co.uk
Agora;EH15 1LJ;71111;71111;
Kalm Architecture;EH39 5DJ;71111;71111;www.kalmarchitecture.co.uk
D R B Drawing Services;EH26 0LJ;71111;71111;
Delicata Associates;EH8 7JD;71111;71111;www.delicataassociates.com
Scott Brownrigg;EH2 3AH;71111;71111;www.scottbrownrigg.com
COVELL MATTHEWS ARCHITECTS LIMITED;EH3 7DD;71111;71111;www.covellmatthews.co.uk
ANDERSON BAYNE LIMITED;EH54 7BN;71111;71111;
TIALBIRCH LIMITED;EH27 8LR;68209;"68209
71111";
IAN BRASH ASSOCIATES LIMITED;EH33 2LE;71111;71111;
PACKER ASSOCIATES LTD.;EH3 8AN;71111;"71111
71122";
SONNEL DESIGN MANAGEMENT LIMITED;EH8 8JH;71111;71111;
REIACH AND HALL LIMITED;EH3 6BG;71111;71111;www.reiachhall.co.uk
SMITH SCOTT MULLAN + ASSOCIATES LTD.;EH7 4PF;71111;71111;www.smith-scott-mullan.co.uk
THOMTECH SERVICES LIMITED;EH30 9LL;43999;"43999
71111
74909";
NEILSON LIMITED;EH12 6JL;71111;"71111
74909";
HACKLAND + DORE ARCHITECTS LIMITED;EH7 4AN;71111;71111;www.hackland-dore.com
ALLIANCE CDM LTD.;EH30 9JP;71111;71111;www.alliancecdm.co.uk
JMARCHITECTS (GROUP) LIMITED;EH2 4NA;71111;71111;www.jmarchitects.net
ARCHITECTURAL & MANAGEMENT SERVICES LIMITED;EH3 7RN;71111;71111;www.amsltd.net
IAN GIBSON ARCHITECTURE LIMITED;EH15 2NB;71111;71111;www.gibsonarchitect.co.uk
FLETCHER JOSEPH (EDINBURGH) LIMITED;EH10 5HJ;71111;71111;www.fletcherjoseph.com
GILBERT ASSOCIATES LIMITED;EH1 2HS;71111;71111;www.gilberts.co.uk
THOMAS & ADAMSON INTERNATIONAL LIMITED;EH3 6DL;71111;71111;www.thomasandadamson.com
ERICSSON ARCHITECTS LTD.;EH22 3LJ;71111;71111;www.ericsson-architects.co.uk
PENTLAND DESIGN PARTNERSHIP LIMITED;EH22 3LJ;71111;71111;www.pentlanddesign.co.uk
A.F.A. CONSTRUCTION SERVICES LTD.;EH34 5BD;71111;71111;
LEE BOYD LIMITED;EH10 4SY;71111;71111;www.leeboyd.com
TIMBER BUSH ASSOCIATES LTD.;EH33 1NA;71111;71111;www.timber-bush.com
PLANNING & BUILDING DESIGN LTD.;EH8 9DD;71111;71111;www.planningandbuildingdesign.co.uk
2H (ARCHITECTS) LIMITED;EH6 4QJ;71111;71111;www.2h-architects.co.uk
ALLAN MURRAY ARCHITECTS LIMITED;EH11 1SJ;71111;71111;www.ama-ltd.co.uk
JOHNSTON-HARRIS LTD;EH6 6QN;71111;71111;www.johnrharris.co.uk
FOUIN & BELL ARCHITECTS LIMITED;EH6 7EL;71111;71111;www.fouin-bell.com
ISA ARCHITECTURE AND DESIGN LTD;EH3 5JU;71111;71111;www.isarchitects.co.uk
DAVID ADAMSON & PARTNERS LIMITED;EH1 2BW;71111;"71111
74902";www.davidadamsongroup.com
6 DARNAWAY STREET LIMITED;EH3 6BG;71111;71111;
URBAN DESIGN SOLUTIONS LTD.;EH3 9PW;71112;71112;www.urbandesignsolutionsltd.co.uk
PATIENCE & HIGHMORE LIMITED;EH6 6PW;71111;71111;www.patienceandhighmore.com
W.D. BLAIR ASSOCIATES LIMITED;EH47 8AQ;71111;71111;www.wdblair.com
ARCHITECTUREJF LIMITED;EH31 2HB;71111;71111;www.architecturejf.com
CLERK OF WORKS INSPECTION SERVICES LIMITED;EH51 0EH;71111;71111;www.cowis.co.uk
NOVO DESIGN STUDIOS LTD;EH45 9HL;71111;71111;www.novo-design.co.uk
ROUGH DESIGN PARTNERSHIP LIMITED;EH8 9LP;71111;71111;www.roughdesign.org
CITY ARCHITECTURE OFFICE LIMITED;EH11 2AS;71111;71111;www.cityarc.co.uk
MORGAN MCDONNELL ARCHITECTURE LIMITED;EH1 1ND;71111;71111;www.morganmcdonnell.co.uk
QUERCUS LIMITED;EH38 5YE;41202;"41202
71111";
GRAPHITE STUDIO LTD.;EH5 3DZ;71111;71111;www.graphitestudio.co.uk
E. ROXBURGH LTD.;EH10 4ED;71111;71111;
ANDREW ISHERWOOD LTD;EH45 8LY;71111;71111;www.andrewisherwood.com
JOHNSTON & COMPANY ARCHITECTS LIMITED;EH6 6QN;71111;71111;www.johnstonandcompany.co.uk
SUTHERLAND HUSSEY LIMITED;EH6 6BZ;71111;71111;www.suhuha.com
MCKENZIE STRICKLAND ASSOCIATES LIMITED;EH12 5HD;71111;71111;www.msa-architects.com
K W A ARCHITECTURE LTD.;EH5 3QH;71111;71111;www.kwarch.co.uk
MURDOCH GEAR ARCHITECTS LIMITED;EH10 4AL;71111;71111;
RDPC LIMITED;EH6 6JL;71112;71112;
MICHAEL LAIRD ARCHITECTS LIMITED;EH3 6DE;71111;71111;www.michaellaird.co.uk
RICHARD MURPHY ARCHITECTS LIMITED;EH1 1RW;71111;71111;www.richardmurphyarchitects.com
AVENTO LTD.;EH39 5DA;71111;71111;
GRANT BULLOCH ARCHITECT LTD.;EH7 6PN;71111;71111;www.grantbulloch.co.uk
ARKIPLAN LTD.;EH51 9QZ;71111;71111;
GRAEME MASSIE ARCHITECTS LIMITED;EH6 6BZ;71111;71111;www.graememassie.com
A PRIORI DESIGNS LIMITED;EH3 9EE;71111;71111;
FELSHAM PLANNING & DEVELOPMENT LIMITED;EH12 5QY;71112;71112;
